Location Id,Depot Id,Band,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
3077,30052,PE,25,25,25,25,25,25,25,25
3116,30052,21:00,75,75,75,75,75,75,75,75
3116,30052,PE,25,25,25,25,25,25,25,25
3148,30052,21:00,75,75,75,75,75,75,75,75
3148,30052,PE,25,25,25,25,25,25,25,25
3246,30052,21:00,75,75,75,75,75,75,75,75
3246,30052,PE,25,25,25,25,25,25,25,25
3257,30052,21:00,75,75,75,75,75,75,75,75
3257,30052,PE,25,25,25,25,25,25,25,25
3292,30052,21:00,75,75,75,75,75,75,75,75
3292,30052,PE,25,25,25,25,25,25,25,25
3304,30052,21:00,75,75,75,75,75,75,75,75
3304,30052,PE,25,25,25,25,25,25,25,25
3355,30052,21:00,75,75,75,75,75,75,75,75
3355,30052,PE,25,25,25,25,25,25,25,25
3386,30052,21:00,75,75,75,75,75,75,75,75
3386,30052,PE,25,25,25,25,25,25,25,25
3389,30052,21:00,75,75,75,75,75,75,75,75
3389,30052,PE,25,25,25,25,25,25,25,25
3402,30052,21:00,75,75,75,75,75,75,75,75
3402,30052,PE,25,25,25,25,25,25,25,25
3446,30052,21:00,75,75,75,75,75,75,75,75
3446,30052,PE,25,25,25,25,25,25,25,25
4356,30052,21:00,75,75,75,75,75,75,75,75
4356,30052,PE,25,25,25,25,25,25,25,25
4376,30052,21:00,75,75,75,75,75,75,75,75
4376,30052,PE,25,25,25,25,25,25,25,25
4387,30052,21:00,75,75,75,75,75,75,75,75
4387,30052,PE,25,25,25,25,25,25,25,25
4392,30052,21:00,75,75,75,75,75,75,75,75
4392,30052,PE,25,25,25,25,25,25,25,25
4490,30052,21:00,75,75,75,75,75,75,75,75
4490,30052,PE,25,25,25,25,25,25,25,25
4498,30052,21:00,75,75,75,75,75,75,75,75
4498,30052,PE,25,25,25,25,25,25,25,25
4502,30052,21:00,75,75,75,75,75,75,75,75
4502,30052,PE,25,25,25,25,25,25,25,25
4616,30052,21:00,75,75,75,75,75,75,75,75
4616,30052,PE,25,25,25,25,25,25,25,25
4619,30052,21:00,75,75,75,75,75,75,75,75
4619,30052,PE,25,25,25,25,25,25,25,25
4647,30052,21:00,75,75,75,75,75,75,75,75
4647,30052,PE,25,25,25,25,25,25,25,25
4791,30052,21:00,75,75,75,75,75,75,75,75
4791,30052,PE,25,25,25,25,25,25,25,25
4808,30052,21:00,75,75,75,75,75,75,75,75
4808,30052,PE,25,25,25,25,25,25,25,25
4817,30052,21:00,75,75,75,75,75,75,75,75
4817,30052,PE,25,25,25,25,25,25,25,25
4836,30052,21:00,75,75,75,75,75,75,75,75
4836,30052,PE,25,25,25,25,25,25,25,25
4875,30052,21:00,75,75,75,75,75,75,75,75
4875,30052,PE,25,25,25,25,25,25,25,25
4894,30052,21:00,75,75,75,75,75,75,75,75
4894,30052,PE,25,25,25,25,25,25,25,25
5001,30052,21:00,75,75,75,75,75,75,75,75
5001,30052,PE,25,25,25,25,25,25,25,25
5003,30052,21:00,75,75,75,75,75,75,75,75
5003,30052,PE,25,25,25,25,25,25,25,25
5061,30052,21:00,75,75,75,75,75,75,75,75
5061,30052,PE,25,25,25,25,25,25,25,25
5069,30052,21:00,75,75,75,75,75,75,75,75
5069,30052,PE,25,25,25,25,25,25,25,25
5102,30052,21:00,75,75,75,75,75,75,75,75
5102,30052,PE,25,25,25,25,25,25,25,25
5145,30052,21:00,75,75,75,75,75,75,75,75
5145,30052,PE,25,25,25,25,25,25,25,25
5214,30052,21:00,75,75,75,75,75,75,75,75
5214,30052,PE,25,25,25,25,25,25,25,25
5226,30052,21:00,75,75,75,75,75,75,75,75
5226,30052,PE,25,25,25,25,25,25,25,25
5233,30052,21:00,75,75,75,75,75,75,75,75
5233,30052,PE,25,25,25,25,25,25,25,25
5234,30052,21:00,75,75,75,75,75,75,75,75
5234,30052,PE,25,25,25,25,25,25,25,25
5238,30052,21:00,75,75,75,75,75,75,75,75
5238,30052,PE,25,25,25,25,25,25,25,25
5311,30052,21:00,75,75,75,75,75,75,75,75
5311,30052,PE,25,25,25,25,25,25,25,25
5346,30052,21:00,75,75,75,75,75,75,75,75
5346,30052,PE,25,25,25,25,25,25,25,25
5356,30052,21:00,75,75,75,75,75,75,75,75
5356,30052,PE,25,25,25,25,25,25,25,25
5374,30052,21:00,75,75,75,75,75,75,75,75
5374,30052,PE,25,25,25,25,25,25,25,25
5420,30052,21:00,75,75,75,75,75,75,75,75
5420,30052,PE,25,25,25,25,25,25,25,25
5424,30052,21:00,75,75,75,75,75,75,75,75
5424,30052,PE,25,25,25,25,25,25,25,25
5444,30052,21:00,75,75,75,75,75,75,75,75
5444,30052,PE,25,25,25,25,25,25,25,25
5470,30052,21:00,75,75,75,75,75,75,75,75
5470,30052,PE,25,25,25,25,25,25,25,25
5510,30052,21:00,75,75,75,75,75,75,75,75
5510,30052,PE,25,25,25,25,25,25,25,25
5511,30052,21:00,75,75,75,75,75,75,75,75
5511,30052,PE,25,25,25,25,25,25,25,25
5514,30052,21:00,75,75,75,75,75,75,75,75
5514,30052,PE,25,25,25,25,25,25,25,25
5530,30052,21:00,75,75,75,75,75,75,75,75
5530,30052,PE,25,25,25,25,25,25,25,25
5537,30052,21:00,75,75,75,75,75,75,75,75
5537,30052,PE,25,25,25,25,25,25,25,25
5560,30052,21:00,75,75,75,75,75,75,75,75
5560,30052,PE,25,25,25,25,25,25,25,25
5608,30052,21:00,75,75,75,75,75,75,75,75
5608,30052,PE,25,25,25,25,25,25,25,25
5645,30052,21:00,75,75,75,75,75,75,75,75
5645,30052,PE,25,25,25,25,25,25,25,25
5649,30052,21:00,75,75,75,75,75,75,75,75
5649,30052,PE,25,25,25,25,25,25,25,25
5686,30052,21:00,75,75,75,75,75,75,75,75
5686,30052,PE,25,25,25,25,25,25,25,25
5687,30052,21:00,75,75,75,75,75,75,75,75
5687,30052,PE,25,25,25,25,25,25,25,25
5708,30052,21:00,75,75,75,75,75,75,75,75
5708,30052,PE,25,25,25,25,25,25,25,25
5710,30052,21:00,75,75,75,75,75,75,75,75
5710,30052,PE,25,25,25,25,25,25,25,25
5729,30052,21:00,75,75,75,75,75,75,75,75
5729,30052,PE,25,25,25,25,25,25,25,25
5735,30052,21:00,75,75,75,75,75,75,75,75
5735,30052,PE,25,25,25,25,25,25,25,25
5863,30052,21:00,75,75,75,75,75,75,75,75
5863,30052,PE,25,25,25,25,25,25,25,25
5882,30052,21:00,75,75,75,75,75,75,75,75
5882,30052,PE,25,25,25,25,25,25,25,25
5942,30052,21:00,75,75,75,75,75,75,75,75
5942,30052,PE,25,25,25,25,25,25,25,25
6071,30052,21:00,75,75,75,75,75,75,75,75
6071,30052,PE,25,25,25,25,25,25,25,25
6093,30052,21:00,75,75,75,75,75,75,75,75
6093,30052,PE,25,25,25,25,25,25,25,25
6094,30052,21:00,75,75,75,75,75,75,75,75
6094,30052,PE,25,25,25,25,25,25,25,25
6104,30052,21:00,75,75,75,75,75,75,75,75
6104,30052,PE,25,25,25,25,25,25,25,25
6133,30052,21:00,75,75,75,75,75,75,75,75
6133,30052,PE,25,25,25,25,25,25,25,25
6147,30052,21:00,75,75,75,75,75,75,75,75
6147,30052,PE,25,25,25,25,25,25,25,25
6166,30052,21:00,75,75,75,75,75,75,75,75
6166,30052,PE,25,25,25,25,25,25,25,25
6220,30052,21:00,75,75,75,75,75,75,75,75
6220,30052,PE,25,25,25,25,25,25,25,25
6224,30052,21:00,75,75,75,75,75,75,75,75
6224,30052,PE,25,25,25,25,25,25,25,25
6239,30052,21:00,75,75,75,75,75,75,75,75
6239,30052,PE,25,25,25,25,25,25,25,25
6260,30052,21:00,75,75,75,75,75,75,75,75
6260,30052,PE,25,25,25,25,25,25,25,25
6290,30052,21:00,75,75,75,75,75,75,75,75
6290,30052,PE,25,25,25,25,25,25,25,25
6335,30052,21:00,75,75,75,75,75,75,75,75
6335,30052,PE,25,25,25,25,25,25,25,25
6372,30052,21:00,75,75,75,75,75,75,75,75
6372,30052,PE,25,25,25,25,25,25,25,25
6424,30052,21:00,75,75,75,75,75,75,75,75
6424,30052,PE,25,25,25,25,25,25,25,25
6495,30052,21:00,75,75,75,75,75,75,75,75
6495,30052,PE,25,25,25,25,25,25,25,25
6496,30052,21:00,75,75,75,75,75,75,75,75
6496,30052,PE,25,25,25,25,25,25,25,25
6500,30052,21:00,75,75,75,75,75,75,75,75
6500,30052,PE,25,25,25,25,25,25,25,25
6511,30052,21:00,75,75,75,75,75,75,75,75
6511,30052,PE,25,25,25,25,25,25,25,25
6523,30052,21:00,75,75,75,75,75,75,75,75
6523,30052,PE,25,25,25,25,25,25,25,25
6575,30052,21:00,75,75,75,75,75,75,75,75
6575,30052,PE,25,25,25,25,25,25,25,25
6630,30052,21:00,75,75,75,75,75,75,75,75
6630,30052,PE,25,25,25,25,25,25,25,25
6637,30052,21:00,75,75,75,75,75,75,75,75
6637,30052,PE,25,25,25,25,25,25,25,25
6650,30052,21:00,75,75,75,75,75,75,75,75
6650,30052,PE,25,25,25,25,25,25,25,25
6664,30052,21:00,75,75,75,75,75,75,75,75
6664,30052,PE,25,25,25,25,25,25,25,25
6675,30052,21:00,75,75,75,75,75,75,75,75
6675,30052,PE,25,25,25,25,25,25,25,25
6690,30052,21:00,75,75,75,75,75,75,75,75
6690,30052,PE,25,25,25,25,25,25,25,25
6698,30052,21:00,75,75,75,75,75,75,75,75
6698,30052,PE,25,25,25,25,25,25,25,25
6706,30052,21:00,75,75,75,75,75,75,75,75
6706,30052,PE,25,25,25,25,25,25,25,25
6725,30052,21:00,75,75,75,75,75,75,75,75
6725,30052,PE,25,25,25,25,25,25,25,25
6763,30052,21:00,75,75,75,75,75,75,75,75
6763,30052,PE,25,25,25,25,25,25,25,25
6765,30052,21:00,75,75,75,75,75,75,75,75
6765,30052,PE,25,25,25,25,25,25,25,25
6774,30052,21:00,75,75,75,75,75,75,75,75
6774,30052,PE,25,25,25,25,25,25,25,25
6784,30052,21:00,75,75,75,75,75,75,75,75
6784,30052,PE,25,25,25,25,25,25,25,25
6790,30052,21:00,75,75,75,75,75,75,75,75
6790,30052,PE,25,25,25,25,25,25,25,25
6802,30052,21:00,75,75,75,75,75,75,75,75
6802,30052,PE,25,25,25,25,25,25,25,25
6827,30052,21:00,75,75,75,75,75,75,75,75
6827,30052,PE,25,25,25,25,25,25,25,25
6835,30052,21:00,75,75,75,75,75,75,75,75
6835,30052,PE,25,25,25,25,25,25,25,25
6843,30052,21:00,75,75,75,75,75,75,75,75
6843,30052,PE,25,25,25,25,25,25,25,25
6885,30052,21:00,75,75,75,75,75,75,75,75
6885,30052,PE,25,25,25,25,25,25,25,25
6981,30052,21:00,75,75,75,75,75,75,75,75
6981,30052,PE,25,25,25,25,25,25,25,25
6999,30052,21:00,75,75,75,75,75,75,75,75
6999,30052,PE,25,25,25,25,25,25,25,25
2031,30052,06:00,15,18,19,18,20,18,14,14
2031,30052,12:00,30,26,27,31,31,28,31,31
2031,30052,18:00,34,35,33,32,30,31,31,31
2031,30052,PE,21,21,21,19,19,23,24,24
2039,30052,06:00,15,18,19,18,20,18,14,14
2039,30052,12:00,30,26,27,31,31,28,31,31
2039,30052,18:00,34,35,33,32,30,31,31,31
2039,30052,PE,21,21,21,19,19,23,24,24
2094,30052,06:00,15,18,19,18,20,18,14,14
2094,30052,12:00,30,26,27,31,31,28,31,31
2094,30052,18:00,34,35,33,32,30,31,31,31
2094,30052,PE,21,21,21,19,19,23,24,24
2143,30052,06:00,15,18,19,18,20,18,14,14
2143,30052,12:00,30,26,27,31,31,28,31,31
2143,30052,18:00,34,35,33,32,30,31,31,31
2143,30052,PE,21,21,21,19,19,23,24,24
2200,30052,06:00,15,18,19,18,20,18,14,14
2200,30052,12:00,30,26,27,31,31,28,31,31
2200,30052,18:00,34,35,33,32,30,31,31,31
2200,30052,PE,21,21,21,19,19,23,24,24
2253,30052,06:00,15,18,19,18,20,18,14,14
2253,30052,12:00,30,26,27,31,31,28,31,31
2253,30052,18:00,34,35,33,32,30,31,31,31
2253,30052,PE,21,21,21,19,19,23,24,24
2270,30052,06:00,15,18,19,18,20,18,14,14
2270,30052,12:00,30,26,27,31,31,28,31,31
2270,30052,18:00,34,35,33,32,30,31,31,31
2270,30052,PE,21,21,21,19,19,23,24,24
2422,30052,06:00,15,18,19,18,20,18,14,14
2422,30052,12:00,30,26,27,31,31,28,31,31
2422,30052,18:00,34,35,33,32,30,31,31,31
2422,30052,PE,21,21,21,19,19,23,24,24
2438,30052,06:00,15,18,19,18,20,18,14,14
2438,30052,12:00,30,26,27,31,31,28,31,31
2438,30052,18:00,34,35,33,32,30,31,31,31
2438,30052,PE,21,21,21,19,19,23,24,24
2445,30052,06:00,15,18,19,18,20,18,14,14
2445,30052,12:00,30,26,27,31,31,28,31,31
2445,30052,18:00,34,35,33,32,30,31,31,31
2445,30052,PE,21,21,21,19,19,23,24,24
2450,30052,06:00,15,18,19,18,20,18,14,14
2450,30052,12:00,30,26,27,31,31,28,31,31
2450,30052,18:00,34,35,33,32,30,31,31,31
2450,30052,PE,21,21,21,19,19,23,24,24
2526,30052,06:00,15,18,19,18,20,18,14,14
2526,30052,12:00,30,26,27,31,31,28,31,31
2526,30052,18:00,34,35,33,32,30,31,31,31
2526,30052,PE,21,21,21,19,19,23,24,24
2535,30052,06:00,15,18,19,18,20,18,14,14
2535,30052,12:00,30,26,27,31,31,28,31,31
2535,30052,18:00,34,35,33,32,30,31,31,31
2535,30052,PE,21,21,21,19,19,23,24,24
2560,30052,06:00,15,18,19,18,20,18,14,14
2560,30052,12:00,30,26,27,31,31,28,31,31
2560,30052,18:00,34,35,33,32,30,31,31,31
2560,30052,PE,21,21,21,19,19,23,24,24
2572,30052,06:00,15,18,19,18,20,18,14,14
2572,30052,12:00,30,26,27,31,31,28,31,31
2572,30052,18:00,34,35,33,32,30,31,31,31
2572,30052,PE,21,21,21,19,19,23,24,24
2821,30052,06:00,15,18,19,18,20,18,14,14
2821,30052,12:00,30,26,27,31,31,28,31,31
2821,30052,18:00,34,35,33,32,30,31,31,31
2821,30052,PE,21,21,21,19,19,23,24,24
2857,30052,06:00,15,18,19,18,20,18,14,14
2857,30052,12:00,30,26,27,31,31,28,31,31
2857,30052,18:00,34,35,33,32,30,31,31,31
2857,30052,PE,21,21,21,19,19,23,24,24
2860,30052,06:00,15,18,19,18,20,18,14,14
2860,30052,12:00,30,26,27,31,31,28,31,31
2860,30052,18:00,34,35,33,32,30,31,31,31
2860,30052,PE,21,21,21,19,19,23,24,24
2903,30052,06:00,15,18,19,18,20,18,14,14
2903,30052,12:00,30,26,27,31,31,28,31,31
2903,30052,18:00,34,35,33,32,30,31,31,31
2903,30052,PE,21,21,21,19,19,23,24,24
2906,30052,06:00,15,18,19,18,20,18,14,14
2906,30052,12:00,30,26,27,31,31,28,31,31
2906,30052,18:00,34,35,33,32,30,31,31,31
2906,30052,PE,21,21,21,19,19,23,24,24
3007,30052,06:00,15,18,19,18,20,18,14,14
3007,30052,12:00,30,26,27,31,31,28,31,31
3007,30052,18:00,34,35,33,32,30,31,31,31
3007,30052,PE,21,21,21,19,19,23,24,24
3066,30052,06:00,15,18,19,18,20,18,14,14
3066,30052,12:00,30,26,27,31,31,28,31,31
3066,30052,18:00,34,35,33,32,30,31,31,31
3066,30052,PE,21,21,21,19,19,23,24,24
3078,30052,06:00,15,18,19,18,20,18,14,14
3078,30052,12:00,30,26,27,31,31,28,31,31
3078,30052,18:00,34,35,33,32,30,31,31,31
3078,30052,PE,21,21,21,19,19,23,24,24
3112,30052,06:00,15,18,19,18,20,18,14,14
3112,30052,12:00,30,26,27,31,31,28,31,31
3112,30052,18:00,34,35,33,32,30,31,31,31
3112,30052,PE,21,21,21,19,19,23,24,24
3137,30052,06:00,15,18,19,18,20,18,14,14
3137,30052,12:00,30,26,27,31,31,28,31,31
3137,30052,18:00,34,35,33,32,30,31,31,31
3137,30052,PE,21,21,21,19,19,23,24,24
3179,30052,06:00,15,18,19,18,20,18,14,14
3179,30052,12:00,30,26,27,31,31,28,31,31
3179,30052,18:00,34,35,33,32,30,31,31,31
3179,30052,PE,21,21,21,19,19,23,24,24
3180,30052,06:00,15,18,19,18,20,18,14,14
3180,30052,12:00,30,26,27,31,31,28,31,31
3180,30052,18:00,34,35,33,32,30,31,31,31
3180,30052,PE,21,21,21,19,19,23,24,24
3189,30052,06:00,15,18,19,18,20,18,14,14
3189,30052,12:00,30,26,27,31,31,28,31,31
3189,30052,18:00,34,35,33,32,30,31,31,31
3189,30052,PE,21,21,21,19,19,23,24,24
3205,30052,06:00,15,18,19,18,20,18,14,14
3205,30052,12:00,30,26,27,31,31,28,31,31
3205,30052,18:00,34,35,33,32,30,31,31,31
3205,30052,PE,21,21,21,19,19,23,24,24
3232,30052,06:00,15,18,19,18,20,18,14,14
3232,30052,12:00,30,26,27,31,31,28,31,31
3232,30052,18:00,34,35,33,32,30,31,31,31
3232,30052,PE,21,21,21,19,19,23,24,24
3235,30052,06:00,15,18,19,18,20,18,14,14
3235,30052,12:00,30,26,27,31,31,28,31,31
3235,30052,18:00,34,35,33,32,30,31,31,31
3235,30052,PE,21,21,21,19,19,23,24,24
3283,30052,06:00,15,18,19,18,20,18,14,14
3283,30052,12:00,30,26,27,31,31,28,31,31
3283,30052,18:00,34,35,33,32,30,31,31,31
3283,30052,PE,21,21,21,19,19,23,24,24
3330,30052,06:00,15,18,19,18,20,18,14,14
3330,30052,12:00,30,26,27,31,31,28,31,31
3330,30052,18:00,34,35,33,32,30,31,31,31
3330,30052,PE,21,21,21,19,19,23,24,24
3399,30052,06:00,15,18,19,18,20,18,14,14
3399,30052,12:00,30,26,27,31,31,28,31,31
3399,30052,18:00,34,35,33,32,30,31,31,31
3399,30052,PE,21,21,21,19,19,23,24,24
3400,30052,06:00,15,18,19,18,20,18,14,14
3400,30052,12:00,30,26,27,31,31,28,31,31
3400,30052,18:00,34,35,33,32,30,31,31,31
3400,30052,PE,21,21,21,19,19,23,24,24
3401,30052,06:00,15,18,19,18,20,18,14,14
3401,30052,12:00,30,26,27,31,31,28,31,31
3401,30052,18:00,34,35,33,32,30,31,31,31
3401,30052,PE,21,21,21,19,19,23,24,24
4342,30052,06:00,15,18,19,18,20,18,14,14
4342,30052,12:00,30,26,27,31,31,28,31,31
4342,30052,18:00,34,35,33,32,30,31,31,31
4342,30052,PE,21,21,21,19,19,23,24,24
4857,30052,06:00,15,18,19,18,20,18,14,14
4857,30052,12:00,30,26,27,31,31,28,31,31
4857,30052,18:00,34,35,33,32,30,31,31,31
4857,30052,PE,21,21,21,19,19,23,24,24
4935,30052,06:00,15,18,19,18,20,18,14,14
4935,30052,12:00,30,26,27,31,31,28,31,31
4935,30052,18:00,34,35,33,32,30,31,31,31
4935,30052,PE,21,21,21,19,19,23,24,24
5122,30052,06:00,15,18,19,18,20,18,14,14
5122,30052,12:00,30,26,27,31,31,28,31,31
5122,30052,18:00,34,35,33,32,30,31,31,31
5122,30052,PE,21,21,21,19,19,23,24,24
5337,30052,06:00,15,18,19,18,20,18,14,14
5337,30052,12:00,30,26,27,31,31,28,31,31
5337,30052,18:00,34,35,33,32,30,31,31,31
5337,30052,PE,21,21,21,19,19,23,24,24
5601,30052,06:00,15,18,19,18,20,18,14,14
5601,30052,12:00,30,26,27,31,31,28,31,31
5601,30052,18:00,34,35,33,32,30,31,31,31
5601,30052,PE,21,21,21,19,19,23,24,24
5651,30052,06:00,15,18,19,18,20,18,14,14
5651,30052,12:00,30,26,27,31,31,28,31,31
5651,30052,18:00,34,35,33,32,30,31,31,31
5651,30052,PE,21,21,21,19,19,23,24,24
5857,30052,06:00,15,18,19,18,20,18,14,14
5857,30052,12:00,30,26,27,31,31,28,31,31
5857,30052,18:00,34,35,33,32,30,31,31,31
5857,30052,PE,21,21,21,19,19,23,24,24
5904,30052,06:00,15,18,19,18,20,18,14,14
5904,30052,12:00,30,26,27,31,31,28,31,31
5904,30052,18:00,34,35,33,32,30,31,31,31
5904,30052,PE,21,21,21,19,19,23,24,24
5998,30052,06:00,15,18,19,18,20,18,14,14
5998,30052,12:00,30,26,27,31,31,28,31,31
5998,30052,18:00,34,35,33,32,30,31,31,31
5998,30052,PE,21,21,21,19,19,23,24,24
5999,30052,06:00,15,18,19,18,20,18,14,14
5999,30052,12:00,30,26,27,31,31,28,31,31
5999,30052,18:00,34,35,33,32,30,31,31,31
5999,30052,PE,21,21,21,19,19,23,24,24
6196,30052,06:00,15,18,19,18,20,18,14,14
6196,30052,12:00,30,26,27,31,31,28,31,31
6196,30052,18:00,34,35,33,32,30,31,31,31
6196,30052,PE,21,21,21,19,19,23,24,24
6386,30052,06:00,15,18,19,18,20,18,14,14
6386,30052,12:00,30,26,27,31,31,28,31,31
6386,30052,18:00,34,35,33,32,30,31,31,31
6386,30052,PE,21,21,21,19,19,23,24,24
6531,30052,06:00,15,18,19,18,20,18,14,14
6531,30052,12:00,30,26,27,31,31,28,31,31
6531,30052,18:00,34,35,33,32,30,31,31,31
6531,30052,PE,21,21,21,19,19,23,24,24
6785,30052,06:00,15,18,19,18,20,18,14,14
6785,30052,12:00,30,26,27,31,31,28,31,31
6785,30052,18:00,34,35,33,32,30,31,31,31
6785,30052,PE,21,21,21,19,19,23,24,24
57817,30052,06:00,15,18,19,18,20,18,14,14
57817,30052,12:00,30,26,27,31,31,28,31,31
57817,30052,18:00,34,35,33,32,30,31,31,31
57817,30052,PE,21,21,21,19,19,23,24,24
57844,30052,06:00,15,18,19,18,20,18,14,14
57844,30052,12:00,30,26,27,31,31,28,31,31
57844,30052,18:00,34,35,33,32,30,31,31,31
57844,30052,PE,21,21,21,19,19,23,24,24
57880,30052,06:00,15,18,19,18,20,18,14,14
57880,30052,12:00,30,26,27,31,31,28,31,31
57880,30052,18:00,34,35,33,32,30,31,31,31
57880,30052,PE,21,21,21,19,19,23,24,24
57881,30052,06:00,15,18,19,18,20,18,14,14
57881,30052,12:00,30,26,27,31,31,28,31,31
57881,30052,18:00,34,35,33,32,30,31,31,31
57881,30052,PE,21,21,21,19,19,23,24,24
57890,30052,06:00,15,18,19,18,20,18,14,14
57890,30052,12:00,30,26,27,31,31,28,31,31
57890,30052,18:00,34,35,33,32,30,31,31,31
57890,30052,PE,21,21,21,19,19,23,24,24
57906,30052,06:00,15,18,19,18,20,18,14,14
57906,30052,12:00,30,26,27,31,31,28,31,31
57906,30052,18:00,34,35,33,32,30,31,31,31
57906,30052,PE,21,21,21,19,19,23,24,24
57912,30052,06:00,15,18,19,18,20,18,14,14
57912,30052,12:00,30,26,27,31,31,28,31,31
57912,30052,18:00,34,35,33,32,30,31,31,31
57912,30052,PE,21,21,21,19,19,23,24,24
57917,30052,06:00,15,18,19,18,20,18,14,14
57917,30052,12:00,30,26,27,31,31,28,31,31
57917,30052,18:00,34,35,33,32,30,31,31,31
57917,30052,PE,21,21,21,19,19,23,24,24
57952,30052,06:00,15,18,19,18,20,18,14,14
57952,30052,12:00,30,26,27,31,31,28,31,31
57952,30052,18:00,34,35,33,32,30,31,31,31
57952,30052,PE,21,21,21,19,19,23,24,24
57986,30052,06:00,15,18,19,18,20,18,14,14
57986,30052,12:00,30,26,27,31,31,28,31,31
57986,30052,18:00,34,35,33,32,30,31,31,31
57986,30052,PE,21,21,21,19,19,23,24,24
57989,30052,06:00,15,18,19,18,20,18,14,14
57989,30052,12:00,30,26,27,31,31,28,31,31
57989,30052,18:00,34,35,33,32,30,31,31,31
57989,30052,PE,21,21,21,19,19,23,24,24
57991,30052,06:00,15,18,19,18,20,18,14,14
57991,30052,12:00,30,26,27,31,31,28,31,31
57991,30052,18:00,34,35,33,32,30,31,31,31
57991,30052,PE,21,21,21,19,19,23,24,24
57992,30052,06:00,15,18,19,18,20,18,14,14
57992,30052,12:00,30,26,27,31,31,28,31,31
57992,30052,18:00,34,35,33,32,30,31,31,31
57992,30052,PE,21,21,21,19,19,23,24,24
57994,30052,06:00,15,18,19,18,20,18,14,14
57994,30052,12:00,30,26,27,31,31,28,31,31
57994,30052,18:00,34,35,33,32,30,31,31,31
57994,30052,PE,21,21,21,19,19,23,24,24
6029,68807,21:00,75,75,75,75,75,75,75,75
6029,68807,PE,25,25,25,25,25,25,25,25
